id;name;slug;uic;uic8_sncf;latitude;longitude;parent_station_id;country;time_zone;is_city;is_main_station;is_airport;is_suggestable;country_hint;main_station_hint;sncf_id;sncf_tvs_id;sncf_is_enabled;idtgv_id;idtgv_is_enabled;db_id;db_is_enabled;busbud_id;busbud_is_enabled;distribusion_id;distribusion_is_enabled;flixbus_id;flixbus_is_enabled;cff_id;cff_is_enabled;leoexpress_id;leoexpress_is_enabled;obb_id;obb_is_enabled;ouigo_id;ouigo_is_enabled;trenitalia_id;trenitalia_is_enabled;trenitalia_rtvt_id;ntv_rtiv_id;ntv_id;ntv_is_enabled;hkx_id;hkx_is_enabled;renfe_id;renfe_is_enabled;atoc_id;atoc_is_enabled;benerail_id;benerail_is_enabled;westbahn_id;westbahn_is_enabled;sncf_self_service_machine;same_as;info:de;info:en;info:es;info:fr;info:it;info:nb;info:nl;info:cs;info:da;info:hu;info:ja;info:ko;info:pl;info:pt;info:ru;info:sv;info:tr;info:zh;normalised_code
6841;Bodelsberg;bodelsberg;8002316;;47.678111;10.41109;;DE;Europe/Berlin;f;f;f;t;f;f;DEAFS;;f;;f;8001046;t;;f;;f;;f;;f;;f;8001046;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6841
6842;Fehmarn-Burg;fehmarn-burg;8001662;;54.443069;11.189709;;DE;Europe/Berlin;f;f;f;t;f;f;DEAFT;;f;;f;8001274;t;;f;;f;17548;t;;f;;f;8001274;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6842
6844;Bergen (Oberbay);bergen-oberbay;8020143;;47.825273;12.592844;;DE;Europe/Berlin;f;f;f;t;f;f;DEAFV;;f;;f;8000888;t;;f;;f;;f;;f;;f;8000888;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6844
6845;Coburg;coburg;8022803;;50.263094;10.957374;;DE;Europe/Berlin;f;f;f;t;f;f;DEAFW;;f;;f;8001338;t;u0zvct;t;;f;148;t;;f;;f;8001338;f;;f;;f;;;;f;;f;;f;;f;DECOB;f;;f;f;;;;Coburgo;Cobourg;Coburgo;;;;;;コーブルク;코부르크;;Coburgo;Кобург;;;科堡;urn:trainline:public:nloc:csv6845
6846;Calw;calw;8029473;;48.714729;8.742027;;DE;Europe/Berlin;f;f;f;t;f;f;DEAFX;;f;;f;8000063;t;;f;;f;;f;;f;;f;8000063;f;;f;;f;;;;f;;f;;f;;f;DECLW;f;;f;f;;;;;;;;;;;;カルフ;;;;Кальв;;;卡尔夫;urn:trainline:public:nloc:csv6846
6847;Castrop-Rauxel Hbf;castrop-rauxel-hbf;8010036;;51.573694;7.304562;;DE;Europe/Berlin;f;f;f;t;f;t;DEAFY;;f;;f;8001327;t;;f;;f;;f;;f;;f;8001327;f;;f;;f;;;;f;;f;;f;;f;DEAFY;f;;f;f;;;;;;;;;;;;;;;;Кастроп-Рауксель;;;卡斯特罗普-劳克塞尔;urn:trainline:public:nloc:csv6847
6848;Calmbach Bahnhof;calmbach-bahnhof;8029457;;48.776485;8.571133;;DE;Europe/Berlin;f;f;f;t;f;f;DEAFZ;;f;;f;8001320;t;;f;;f;;f;;f;;f;8001320;f;;f;;f;;;;f;;f;;f;;f;DEAFZ;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6848
6849;Cham (Oberpf);cham-oberpf;8026249;;49.221864;12.656829;;DE;Europe/Berlin;f;f;f;t;f;f;DEAGA;;f;;f;8001330;t;;f;;f;;f;;f;;f;8001330;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6849
6850;Augsburg Hbf;augsburg-hbf;8002140;;48.365444;10.885568;10782;DE;Europe/Berlin;f;t;f;t;f;t;DEAGB;;t;;f;8000013;t;;f;;f;;f;;f;;f;8000013;t;;f;8002071;f;;;;f;;f;8086120;f;;f;DEAGB;f;;f;f;;;;Augsburgo;Augsbourg;Augusta;;;;;;アウクスブルク;아우크스부르크;;Augsburgo;Аугсбург;;;奥格斯堡;urn:trainline:public:nloc:csv6850
6851;Öhringen-Cappel;ohringen-cappel;8001594;;49.201917;9.526686;;DE;Europe/Berlin;f;f;f;t;f;f;DEAGC;;f;;f;8004620;t;;f;;f;;f;;f;;f;8004620;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6851
6852;Deggendorf Hbf;deggendorf-hbf;8026450;;48.839436;12.949725;;DE;Europe/Berlin;f;f;f;t;f;t;DEAGD;;f;;f;8001397;t;;f;;f;343;t;;f;;f;8001397;f;;f;;f;;;;f;;f;;f;;f;DEAGD;f;;f;f;;;;;;;;;;;;;;;;Деггендорф;;;德根多尔夫;urn:trainline:public:nloc:csv6852
6853;Derneburg (Han);derneburg-han;8013377;;52.096848;10.143715;;DE;Europe/Berlin;f;f;f;t;f;f;DEAGE;;f;;f;8000071;t;;f;;f;;f;;f;;f;8000071;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6853
6854;Detmold;detmold;8013460;;51.940814;8.872568;;DE;Europe/Berlin;f;f;f;t;f;f;DEAGF;;f;;f;8001420;t;;f;;f;;f;;f;;f;8001420;f;;f;;f;;;;f;;f;;f;;f;DEAGF;f;;f;f;;;;;;;;;;;;デトモルト;데트몰트;;;Детмольд;;;代特莫尔德;urn:trainline:public:nloc:csv6854
6855;Diez;diez;8019612;;50.370128;8.019618;;DE;Europe/Berlin;f;f;f;t;f;f;DEAGG;;f;;f;8001457;t;;f;;f;;f;;f;;f;8001457;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Диц;;;迪茨;urn:trainline:public:nloc:csv6855
6856;Diepholz;diepholz;8021041;;52.605008;8.380508;;DE;Europe/Berlin;f;f;f;t;f;f;DEAGH;;f;;f;8001443;t;;f;;f;;f;;f;;f;8001443;f;;f;;f;;;;f;;f;;f;;f;DEAGH;f;;f;f;;;;;;;;;;;;;;;;Дипхольц;;;迪普霍尔茨;urn:trainline:public:nloc:csv6856
6857;Dießen;diessen;8002163;;47.950817;11.107538;;DE;Europe/Berlin;f;f;f;t;f;f;DEAGI;;f;;f;8001447;t;;f;;f;;f;;f;;f;8001447;f;;f;;f;;;;f;;f;;f;;f;DEAGI;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6857
6858;Dillenburg;dillenburg;8011577;;50.734884;8.294086;;DE;Europe/Berlin;f;f;f;t;f;f;DEAGJ;;f;;f;8000074;t;u1jbsq;t;;f;349;t;;f;;f;8000074;f;;f;;f;;;;f;;f;;f;;f;DEDIL;f;;f;f;;;;;;;;;;;;;;;;Дилленбург;;;迪伦堡;urn:trainline:public:nloc:csv6858
6859;Dillingen (Saar);dillingen-saar;8025345;;49.352711;6.722151;;DE;Europe/Berlin;f;f;f;t;f;f;DEAGK;;f;;f;8000075;t;;f;;f;;f;;f;;f;8000075;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6859
6860;Dinslaken;dinslaken;8010269;;51.567527;6.738242;;DE;Europe/Berlin;f;f;f;t;f;f;DEAGL;;f;;f;8001469;t;;f;;f;;f;;f;;f;8001469;f;;f;;f;;;;f;;f;;f;;f;DEAGL;f;;f;f;;;;;;;;;;;;;;;;Динслакен;;;丁斯拉肯;urn:trainline:public:nloc:csv6860
6861;Donauwörth;donauworth;8002042;;48.714028;10.771441;;DE;Europe/Berlin;f;f;f;t;f;f;DEAGM;;f;;f;8000078;t;;f;;f;;f;;f;;f;8000078;t;;f;;f;;;;f;;f;;f;;f;DEAGM;f;;f;f;;;;;;;;;;;;ドナウヴェルト;;;;Донаувёрт;;;多瑙沃特;urn:trainline:public:nloc:csv6861
6862;Dorum (Weserm);dorum-weserm;8001593;;53.688604;8.575843;;DE;Europe/Berlin;f;f;f;t;f;f;DEAGN;;f;;f;8001547;t;;f;;f;;f;;f;;f;8001547;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Дорум;;;多鲁姆;urn:trainline:public:nloc:csv6862
6863;Düsseldorf-Bilk;dusseldorf-bilk;8008096;;51.207995;6.775574;7578;DE;Europe/Berlin;f;f;f;t;f;f;DEAGO;;f;;f;8001585;t;;f;;f;;f;;f;;f;8001585;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;デュッセルドルフ;뒤셀도르프;;;Дюссельдорф-Бильк;;;杜塞尔多夫;urn:trainline:public:nloc:csv6863
6864;Diebach;diebach;8022556;;50.128678;9.837659;;DE;Europe/Berlin;f;f;f;t;f;f;DEAGP;;f;;f;8001435;t;;f;;f;;f;;f;;f;8001435;f;;f;;f;;;;f;;f;;f;;f;DEAGP;f;;f;f;;;;;;;;;;;;ディーバッハ;;;;Дибах;;;迪巴赫;urn:trainline:public:nloc:csv6864
6865;Dollbergen;dollbergen;8013027;;52.417323;10.181748;;DE;Europe/Berlin;f;f;f;t;f;f;DEAGQ;;f;;f;8001492;t;;f;;f;;f;;f;;f;8001492;f;;f;;f;;;;f;;f;;f;;f;DEAGQ;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6865
6866;Durach;durach;8002313;;47.696449;10.343797;;DE;Europe/Berlin;f;f;f;t;f;f;DEAGR;;f;;f;8001614;t;;f;;f;;f;;f;;f;8001614;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Дурах;;;;urn:trainline:public:nloc:csv6866
6867;Dietmannsried;dietmannsried;8002264;;47.812868;10.290482;;DE;Europe/Berlin;f;f;f;t;f;f;DEAGS;;f;;f;8001454;t;;f;;f;;f;;f;;f;8001454;f;;f;;f;;;;f;;f;;f;;f;DEAGS;f;;f;f;;;;;;;;;;;;;;;;Дитмансрид;;;迪特曼斯里德;urn:trainline:public:nloc:csv6867
6868;Bad Rappenau;bad-rappenau;8014196;;49.237721;9.101308;;DE;Europe/Berlin;f;f;f;t;f;f;DEAGT;;f;;f;8000736;t;;f;;f;;f;;f;;f;8000736;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;バート・ラッペナウ;;;;Бад-Раппенау;;;巴特拉珀瑙;urn:trainline:public:nloc:csv6868
6869;Bad Wimpfen;bad-wimpfen;8014198;;49.229748;9.167226;;DE;Europe/Berlin;f;f;f;t;f;f;DEAGU;;f;;f;8000765;t;;f;;f;;f;;f;;f;8000765;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;バート・ヴィンプフェン;;;;Бад-Вимпфен;;;巴特温普芬;urn:trainline:public:nloc:csv6869
6870;Dornstetten;dornstetten;8029490;;48.47211;8.494959;;DE;Europe/Berlin;f;f;f;t;f;f;DEAGV;;f;;f;8001512;t;;f;;f;;f;;f;;f;8001512;f;;f;;f;;;;f;;f;;f;;f;DEAGV;f;;f;f;;;;;;;;;;;;;;;;Дорнштеттен;;;多尔恩斯特滕;urn:trainline:public:nloc:csv6870
6871;Eckernförde;eckernforde;8001392;;54.4676;9.835115;;DE;Europe/Berlin;f;f;f;t;f;f;DEAGW;;f;;f;8001654;t;;f;;f;;f;;f;;f;8001654;f;;f;;f;;;;f;;f;;f;;f;DEAGW;f;;f;f;;;;;;;;;;Egernførde;;;;;;Эккернфёрде;;;埃克尔恩弗尔德;urn:trainline:public:nloc:csv6871
6872;Eichstätt Bahnhof;eichstatt-bahnhof;8020381;;48.869883;11.163649;;DE;Europe/Berlin;f;f;f;t;f;f;DEAGX;;f;;f;8001708;t;;f;;f;;f;;f;;f;8001708;f;;f;;f;;;;f;;f;;f;;f;DEAGX;f;;f;f;;;;;;;;;;;;;;;;Айхштет;;;艾希斯特;urn:trainline:public:nloc:csv6872
6873;Eimelrod;eimelrod;8005264;;;;;DE;Europe/Berlin;f;f;f;f;f;f;DEAGY;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;DEAGY;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6873
6874;Elfershausen-Trimberg;elfershausen-trimberg;8022553;;50.140481;9.969109;;DE;Europe/Berlin;f;f;f;t;f;f;DEAGZ;;f;;f;8001742;t;;f;;f;;f;;f;;f;8001742;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6874
6875;Bad Bevensen;bad-bevensen;8001170;;53.078246;10.574137;;DE;Europe/Berlin;f;f;f;t;f;f;DEAHA;;f;;f;8000935;t;;f;;f;;f;;f;;f;8000935;f;;f;;f;;;;f;;f;;f;;f;DEAHA;f;;f;f;;;;;;;;;;;;;;;;Бад-Бевензен;;;巴特贝文森;urn:trainline:public:nloc:csv6875
6876;Elmshorn;elmshorn;8001288;;53.755223;9.659062;;DE;Europe/Berlin;f;f;f;t;f;f;DEAHB;;f;;f;8000092;t;u1wcgf;t;;f;8248;t;;f;;f;8000092;f;;f;;f;;;;f;;f;;f;;f;DEAHB;f;;f;f;;;;;;;;;;;;;;;;Эльмсхорн;;;埃尔姆斯霍恩;urn:trainline:public:nloc:csv6876
6877;Emmerich;emmerich;8010289;;51.834219;6.256042;;DE;Europe/Berlin;f;f;f;t;f;f;DEAHC;;f;;f;8001773;t;;f;;f;2848;t;;f;;f;8001773;f;;f;;f;;;;f;;f;;f;;f;DEEMM;f;;f;f;;;;;;;;;;;;;;;;Эммерих;;;;urn:trainline:public:nloc:csv6877
6878;Bebra;bebra;8005606;;50.969178;9.79772;;DE;Europe/Berlin;f;f;f;t;f;f;DEAHD;;f;;f;8000029;t;;f;;f;;f;;f;;f;8000029;f;;f;;f;;;;f;;f;;f;;f;DEXBB;f;;f;f;;;;;;;;;;;;;;;;Бебра;;;贝布拉;urn:trainline:public:nloc:csv6878
6879;Emden Außenhafen;emden-aussenhafen;8021456;;53.34447;7.186174;29333;DE;Europe/Berlin;f;f;f;t;f;f;DEAHE;;f;;f;8001767;t;;f;;f;;f;;f;;f;8001767;f;;f;;f;;;;f;;f;;f;;f;DEAHE;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6879
6880;Bad Endorf;bad-endorf;8020156;;47.905061;12.301558;;DE;Europe/Berlin;f;f;f;t;f;f;DEAHF;;f;;f;8001787;t;;f;;f;;f;;f;;f;8001787;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Бад-Эндорф;;;巴特恩多夫;urn:trainline:public:nloc:csv6880
6881;Bitburg-Erdorf;bitburg-erdorf;8025160;;49.998685;6.570961;7530;DE;Europe/Berlin;f;f;f;t;f;f;DEAHG;;f;;f;8001828;t;;f;;f;;f;;f;;f;8001828;f;;f;;f;;;;f;;f;;f;;f;DEAHG;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6881
6882;Erkrath;erkrath;8008085;;51.220454;6.902412;;DE;Europe/Berlin;f;f;f;t;f;f;DEAHH;;f;;f;8001841;t;;f;;f;;f;;f;;f;8001841;f;;f;;f;;;;f;;f;;f;;f;DEAHH;f;;f;f;;;;;;;;;;;;;;;;Эркрат;;;埃尔克拉特;urn:trainline:public:nloc:csv6882
6883;Erlangen;erlangen;8022163;;49.595896;11.001906;;DE;Europe/Berlin;f;f;f;t;f;f;DEAHI;;f;;f;8001844;t;u0zf47;t;;f;150;t;;f;;f;8001844;t;;f;;f;;;;f;;f;;f;;f;DEAHI;f;;f;f;;;;;;;;;;;;エアランゲン;에를랑겐;;;Эрланген;;;埃尔朗根;urn:trainline:public:nloc:csv6883
6884;Erzingen (Baden);erzingen-baden;8014481;;47.659539;8.430119;;DE;Europe/Berlin;f;f;f;t;f;f;DEAHJ;;f;;f;8001865;t;;f;;f;;f;8014481;f;;f;8001865;f;;f;;f;;;;f;;f;;f;;f;DEAHJ;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6884
6885;Eschweiler Hbf;eschweiler-hbf;8015336;;50.81353;6.251934;;DE;Europe/Berlin;f;f;f;t;f;t;DEAHK;;f;;f;8001886;t;;f;;f;;f;;f;;f;8001886;f;;f;;f;;;;f;;f;;f;;f;DEAHK;f;;f;f;;;;;;;;;;;;エシュヴァイラー;에슈바일러;;;Эшвайлер;;;埃施韦勒;urn:trainline:public:nloc:csv6885
6886;Esens (Ostfriesl);esens-ostfriesl;8021445;;53.636215;7.616209;29370;DE;Europe/Berlin;f;f;f;t;f;f;DEAHL;;f;;f;8001890;t;;f;;f;;f;;f;;f;8001890;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Эзенс;;;埃森斯;urn:trainline:public:nloc:csv6886
6887;Essen-Altenessen;essen-altenessen;8010158;;51.484305;7.007199;;DE;Europe/Berlin;f;f;f;t;f;f;DEAHM;;f;;f;8001900;t;;f;;f;;f;;f;;f;8001900;f;;f;;f;;;;f;;f;;f;;f;DEESA;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6887
6888;Euerdorf;euerdorf;8022552;;50.149245;10.027305;;DE;Europe/Berlin;f;f;f;t;f;f;DEAHN;;f;;f;8001935;t;;f;;f;;f;;f;;f;8001935;f;;f;;f;;;;f;;f;;f;;f;DEAHN;f;;f;f;;;;;;;;;;;;;;;;Ойердорф;;;奥伊尔多夫;urn:trainline:public:nloc:csv6888
6889;Euskirchen;euskirchen;8015426;;50.657756;6.792195;;DE;Europe/Berlin;f;f;f;t;f;f;DEAHO;;f;;f;8000100;t;u1hb4m;t;;f;1074;t;;f;;f;8000100;f;;f;;f;;;;f;;f;;f;;f;DEEUS;f;;f;f;;;;;;;;;;;;;;;;Ойскирхен;;;奧伊斯基興;urn:trainline:public:nloc:csv6889
6890;Eutin;eutin;8001354;;54.135152;10.61039;;DE;Europe/Berlin;f;f;f;t;f;f;DEAHP;;f;;f;8001941;t;;f;;f;;f;;f;;f;8001941;f;;f;;f;;;;f;;f;;f;;f;DEAHP;f;;f;f;;;;;;;;;;;;;;;;Ойтин;;;奥伊廷;urn:trainline:public:nloc:csv6890
6891;Eutingen im Gäu;eutingen-im-gau;8029398;;48.479949;8.782236;;DE;Europe/Berlin;f;f;f;t;f;f;DEAHQ;;f;;f;8000101;t;;f;;f;;f;;f;;f;8000101;f;;f;;f;;;;f;;f;;f;;f;DEAHQ;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6891
6892;Eystrup;eystrup;8013737;;52.783202;9.231445;;DE;Europe/Berlin;f;f;f;t;f;f;DEAHR;;f;;f;8001949;t;;f;;f;;f;;f;;f;8001949;f;;f;;f;;;;f;;f;;f;;f;DEAHR;f;;f;f;;;;;;;;;;;;アイストルプ;;;;Айструп;;;艾斯特鲁普;urn:trainline:public:nloc:csv6892
6893;Emsdetten;emsdetten;8021062;;52.176753;7.531531;;DE;Europe/Berlin;f;f;f;t;f;f;DEAHS;;f;;f;8001782;t;;f;;f;365;t;;f;;f;8001782;f;;f;;f;;;;f;;f;;f;;f;DEAHS;f;;f;f;;;;;;;;;;;;;;;;Эмсдеттен;;;埃姆斯代滕;urn:trainline:public:nloc:csv6893
6894;Eschwege;eschwege;8005447;;51.191751;10.042586;;DE;Europe/Berlin;f;f;f;t;f;f;DEAHT;;f;;f;8001884;t;;f;;f;;f;;f;;f;8001884;f;;f;;f;;;;f;;f;;f;;f;DEAHT;f;;f;f;;;;;;;;;;;;エシュヴェーゲ;;;;Эшвеге;;;埃施韦格;urn:trainline:public:nloc:csv6894
6895;Enkenbach;enkenbach;8019344;;49.489932;7.899504;;DE;Europe/Berlin;f;f;f;t;f;f;DEAHU;;f;;f;8000372;t;;f;;f;;f;;f;;f;8000372;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6895
6896;Ebersdorf (b Coburg);ebersdorf-b-coburg;8022812;;50.224269;11.064642;;DE;Europe/Berlin;f;f;f;t;f;f;DEAHV;;f;;f;8001636;t;;f;;f;;f;;f;;f;8001636;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6896
6897;Ennepetal;ennepetal;8008134;;51.30489;7.343288;;DE;Europe/Berlin;f;f;f;t;f;f;DEAHW;;f;;f;8001795;t;;f;;f;;f;;f;;f;8001795;f;;f;;f;;;;f;;f;;f;;f;DEAHW;f;;f;f;;;;;;;;;;;;;;;;Эннепеталь;;;埃内佩塔尔;urn:trainline:public:nloc:csv6897
6898;Emmerthal;emmerthal;8013444;;52.04641;9.382859;;DE;Europe/Berlin;f;f;f;t;f;f;DEAHX;;f;;f;8001777;t;;f;;f;;f;;f;;f;8001777;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6898
6899;Edelfingen;edelfingen;8029741;;49.513025;9.743111;;DE;Europe/Berlin;f;f;f;t;f;f;DEAHY;;f;;f;8001660;t;;f;;f;;f;;f;;f;8001660;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6899
6900;Flörsheim (Main);florsheim-main;8011120;;50.017212;8.431009;;DE;Europe/Berlin;f;f;f;t;f;f;DEAHZ;;f;;f;8002013;t;;f;;f;;f;;f;;f;8002013;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6900
6901;Finnentrop;finnentrop;8008267;;51.172631;7.964703;;DE;Europe/Berlin;f;f;f;t;f;f;DEAIA;;f;;f;8000102;t;;f;;f;;f;;f;;f;8000102;f;;f;;f;;;;f;;f;;f;;f;DEAIA;f;;f;f;;;;;;;;;;;;;;;;Финнентроп;;;菲嫩特罗普;urn:trainline:public:nloc:csv6901
6902;Fischen;fischen;8002379;;47.45659;10.271712;;DE;Europe/Berlin;f;f;f;t;f;f;DEAIB;;f;;f;8001995;t;u0rjze;t;;f;821;t;;f;;f;8001995;f;;f;;f;;;;f;;f;;f;;f;DEAIB;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6902
6903;Flensburg;flensburg;8001427;;54.774088;9.436884;;DE;Europe/Berlin;f;f;f;t;f;f;DEAIC;;f;;f;8000103;t;u1wxwv;t;DEFLF;t;382;t;;f;;f;8000103;t;;f;;f;;;;f;;f;;f;;f;DEAIC;f;;f;f;;;;Flensburgo;Flensbourg;Flensburgo;;;;Flensborg;;フレンスブルク;플렌스부르크;;;Фленсбург;;;弗伦斯堡;urn:trainline:public:nloc:csv6903
6904;Freising;freising;8020487;;48.395198;11.744541;;DE;Europe/Berlin;f;f;f;t;f;f;DEAID;;f;;f;8002078;t;;f;;f;;f;;f;;f;8002078;f;;f;;f;;;;f;;f;;f;;f;DEAID;f;;f;f;;;;Frisinga;;Frisinga;;;;;;フライジング;프라이징;Fryzynga;Frisinga;Фрайзинг;;;弗赖辛;urn:trainline:public:nloc:csv6904
6906;Frankenthal Hbf;frankenthal-hbf;8019073;;49.53557;8.349702;;DE;Europe/Berlin;f;f;f;t;f;t;DEAIF;;f;;f;8000332;t;;f;;f;;f;;f;;f;8000332;f;;f;;f;;;;f;;f;;f;;f;DEAIF;f;;f;f;;;;;;;;;;;;;;;;Франкенталь;;;弗兰肯塔尔;urn:trainline:public:nloc:csv6906
6907;Fröndenberg;frondenberg;8008205;;51.47119;7.763039;;DE;Europe/Berlin;f;f;f;t;f;f;DEAIG;;f;;f;8000113;t;;f;;f;;f;;f;;f;8000113;f;;f;;f;;;;f;;f;;f;;f;DEAIG;f;;f;f;;;;;;;;;;;;;;;;Фрёнденберг-на-Руре;;;弗伦登贝格;urn:trainline:public:nloc:csv6907
6908;Sigmaringen;sigmaringen;8029254;;48.086985;9.221853;;DE;Europe/Berlin;f;f;f;t;f;f;DEAIH;;f;;f;8000069;t;u0w99c;t;;f;7558;t;;f;;f;8000069;f;;f;;f;;;;f;;f;;f;;f;DESIG;f;;f;f;;;;Sigmaringa;;;;;;;;;;;;Зигмаринген;;;西格马林根;urn:trainline:public:nloc:csv6908
6909;Friedrichssegen;friedrichssegen;8019599;;50.311869;7.650665;;DE;Europe/Berlin;f;f;f;t;f;f;DEAII;;f;;f;8002114;t;;f;;f;;f;;f;;f;8002114;f;;f;;f;;;;f;;f;;f;;f;DEAII;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6909
6910;Freudenstadt Hbf;freudenstadt-hbf;8029492;;48.460325;8.428807;7606;DE;Europe/Berlin;f;t;f;t;f;t;DEAIJ;;f;;f;8000110;t;;f;;f;;f;;f;;f;8000110;f;;f;;f;;;;f;;f;;f;;f;DEAIJ;f;;f;f;;;;;;;;;;;;;;;;Фройденштадт;;;弗罗伊登施塔特;urn:trainline:public:nloc:csv6910
6911;Freudenstadt Stadt;freudenstadt-stadt;8029493;;48.467777;8.410649;7606;DE;Europe/Berlin;f;f;f;t;f;f;DEAIK;;f;;f;8002091;t;;f;;f;;f;;f;;f;8002091;f;;f;;f;;;;f;;f;;f;;f;DEAIK;f;;f;f;;;;;;;;;;;;;;;;Фройденштадт;;;弗罗伊登施塔特;urn:trainline:public:nloc:csv6911
6912;Friedberg (Hess);friedberg-hess;8011379;;50.332607;8.762055;;DE;Europe/Berlin;f;f;f;t;f;f;DEAIL;;f;;f;8000111;t;;f;;f;;f;;f;;f;8000111;f;;f;;f;;;;f;;f;;f;;f;DEFIH;f;;f;f;;;;;;;;;;;;フリートベルク;;;;Фридберг;;;;urn:trainline:public:nloc:csv6912
6913;Feldberg-Bärental;feldberg-barental;8014376;;47.871442;8.098292;;DE;Europe/Berlin;f;f;f;t;f;f;DEAIM;;f;;f;8001971;t;;f;;f;;f;;f;;f;8001971;f;;f;;f;;;;f;;f;;f;;f;DEAIM;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6913
6914;Forchheim (Oberfr);forchheim-oberfr;8022132;;49.717071;11.069856;;DE;Europe/Berlin;f;f;f;t;f;f;DEAIN;;f;;f;8002024;t;;f;;f;383;t;;f;;f;8002024;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;フォルヒハイム;;;;Форххайм;;;福希海姆;urn:trainline:public:nloc:csv6914
6915;Freienohl;freienohl;8008197;;51.366421;8.169486;;DE;Europe/Berlin;f;f;f;t;f;f;DEAIO;;f;;f;8002073;t;;f;;f;;f;;f;;f;8002073;f;;f;;f;;;;f;;f;;f;;f;DEAIO;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv6915
6916;Furth im Wald;furth-im-wald;8026267;;49.309815;12.838807;;DE;Europe/Berlin;f;f;f;t;f;f;DEAIP;;f;;f;8002159;t;;f;;f;;f;;f;;f;8002159;f;;f;;f;;;;f;;f;;f;;f;DEAIP;f;;f;f;;;;;;;;;;;;;;;;Фурт-им-Вальд;;;林区富尔特;urn:trainline:public:nloc:csv6916
